LipperID,Date,AggFundAUM_MilUSD,Currency
68131403,2012/7/31,9.08,USD
68131403,2012/8/31,8.95,USD
68131403,2012/9/30,9.14,USD
68131403,2012/10/31,9.01,USD
68131403,2012/11/30,9.75,USD
68131403,2012/12/31,12.66,USD
68131403,2013/1/31,14.31,USD
68131403,2013/2/28,15.00,USD
68131403,2013/3/31,17.12,USD
68131403,2013/4/30,19.08,USD
68131403,2013/5/31,18.58,USD
68131403,2013/6/30,19.43,USD
68131403,2013/7/31,20.38,USD
68131403,2013/8/31,19.98,USD
68131403,2013/9/30,22.35,USD
68131403,2013/10/31,22.75,USD
68131403,2013/11/30,23.10,USD
68131403,2013/12/31,23.38,USD
68131403,2014/1/31,30.00,USD
68131403,2014/2/28,31.94,USD
68131403,2014/3/31,32.31,USD
68131403,2014/4/30,34.33,USD
68131403,2014/5/31,34.66,USD
68131403,2014/6/30,36.22,USD
68131403,2014/7/31,36.44,USD
68131403,2014/8/31,35.65,USD
68131403,2014/9/30,35.26,USD
68131403,2014/10/31,35.80,USD
68131403,2014/11/30,35.78,USD
68131403,2014/12/31,35.27,USD
68131403,2015/1/31,36.89,USD
68131403,2015/2/28,39.40,USD
68131403,2015/3/31,39.74,USD
68131403,2015/4/30,41.32,USD
68131403,2015/5/31,41.66,USD
68131403,2015/6/30,41.02,USD
68131403,2015/7/31,41.08,USD
68131403,2015/8/31,37.17,USD
68131403,2015/9/30,33.13,USD
68131403,2015/10/31,37.78,USD
68131403,2015/11/30,36.93,USD
68131403,2015/12/31,35.89,USD
68131403,2016/1/31,31.95,USD
68131403,2016/2/29,31.61,USD
68131403,2016/3/31,33.41,USD
68131403,2016/4/30,33.14,USD
68131403,2016/5/31,33.60,USD
68131403,2016/6/30,32.30,USD
68131403,2016/7/31,34.25,USD
68131403,2016/8/31,33.74,USD
68131403,2016/9/30,34.40,USD
68131403,2016/10/31,35.50,USD
68131403,2016/11/30,34.34,USD
68131403,2016/12/31,31.42,USD
68131403,2017/1/31,32.36,USD
68131403,2017/2/28,32.82,USD
68131403,2017/3/31,32.24,USD
68131403,2017/4/30,33.41,USD
68131403,2017/5/31,35.51,USD
68131403,2017/6/30,35.61,USD
68131403,2017/7/31,35.51,USD
68131403,2017/8/31,34.85,USD
68131403,2017/9/30,35.23,USD
68131403,2017/10/31,38.61,USD
68131403,2017/11/30,38.80,USD
68131403,2017/12/31,39.07,USD
68131403,2018/1/31,41.87,USD
68131403,2018/2/28,41.85,USD
68131403,2018/3/31,40.72,USD
68131403,2018/4/30,41.05,USD
68131403,2018/5/31,40.94,USD
68131403,2018/6/30,37.08,USD
68131403,2018/7/31,33.82,USD
68131403,2018/8/31,33.12,USD
68131403,2018/9/30,33.29,USD
68131403,2018/10/31,29.90,USD
68131403,2018/11/30,29.33,USD
68131403,2018/12/31,26.68,USD
68131403,2019/1/31,27.96,USD
68131403,2019/2/28,27.55,USD
68131403,2019/3/31,28.00,USD
68131403,2019/4/30,27.82,USD
68131403,2019/5/31,27.17,USD
68131403,2019/6/30,28.02,USD
68131403,2019/7/31,27.63,USD
68131403,2019/8/31,24.49,USD
68131403,2019/9/30,25.21,USD
68131403,2019/10/31,26.34,USD
68131403,2019/11/30,26.42,USD
68131403,2019/12/31,28.07,USD
68131403,2020/1/31,23.83,USD
68131403,2020/2/29,20.37,USD
68131403,2020/3/31,18.52,USD
68131403,2020/4/30,19.73,USD
68131403,2020/5/31,21.02,USD
68131403,2020/6/30,21.30,USD
68131403,2020/7/31,21.89,USD
68131403,2020/8/31,22.69,USD
68131403,2020/9/30,23.33,USD
68131652,2011/10/31,73.64,USD
68131652,2011/11/30,136.81,USD
68131652,2011/12/31,142.84,USD
68131652,2012/1/31,172.53,USD
68131652,2012/2/29,178.23,USD
68131652,2012/3/31,215.97,USD
68131652,2012/4/30,232.89,USD
68131652,2012/5/31,219.81,USD
68131652,2012/6/30,231.88,USD
68131652,2012/7/31,259.09,USD
68131652,2012/8/31,276.95,USD
68131652,2012/9/30,292.88,USD
68131652,2012/10/31,315.39,USD
68131652,2012/11/30,364.19,USD
68131652,2012/12/31,458.28,USD
68131652,2013/1/31,496.65,USD
68131652,2013/2/28,524.80,USD
68131652,2013/3/31,621.91,USD
68131652,2013/4/30,695.01,USD
68131652,2013/5/31,741.38,USD
68131652,2013/6/30,794.77,USD
68131652,2013/7/31,855.47,USD
68131652,2013/8/31,867.92,USD
68131652,2013/9/30,1037.83,USD
68131652,2013/10/31,1250.17,USD
68131652,2013/11/30,1519.41,USD
68131652,2013/12/31,1313.36,USD
68131652,2014/1/31,1227.77,USD
68131652,2014/2/28,1162.81,USD
68131652,2014/3/31,1259.54,USD
68131652,2014/4/30,1416.06,USD
68131652,2014/5/31,1526.66,USD
68131652,2014/6/30,1643.35,USD
68131652,2014/7/31,1644.90,USD
68131652,2014/8/31,1608.17,USD
68131652,2014/9/30,1562.70,USD
68131652,2014/10/31,1557.31,USD
68131652,2014/11/30,1509.51,USD
68131652,2014/12/31,1465.66,USD
68131652,2015/1/31,1455.43,USD
68131652,2015/2/28,1547.25,USD
68131652,2015/3/31,1551.85,USD
68131652,2015/4/30,1558.10,USD
68131652,2015/5/31,1480.67,USD
68131652,2015/6/30,1437.79,USD
68131652,2015/7/31,1365.48,USD
68131652,2015/8/31,1284.80,USD
68131652,2015/9/30,1157.69,USD
68131652,2015/10/31,1257.86,USD
68131652,2015/11/30,1187.28,USD
68131652,2015/12/31,1146.07,USD
68131652,2016/1/31,1070.51,USD
68131652,2016/2/29,1047.85,USD
68131652,2016/3/31,1121.43,USD
68131652,2016/4/30,1156.73,USD
68131652,2016/5/31,1176.28,USD
68131652,2016/6/30,1174.62,USD
68131652,2016/7/31,1250.73,USD
68131652,2016/8/31,1189.15,USD
68131652,2016/9/30,1240.63,USD
68131652,2016/10/31,1268.20,USD
68131652,2016/11/30,1211.00,USD
68131652,2016/12/31,1210.70,USD
68131652,2017/1/31,1277.11,USD
68131652,2017/2/28,1329.84,USD
68131652,2017/3/31,1382.29,USD
68131652,2017/4/30,1452.46,USD
68131652,2017/5/31,1553.24,USD
68131652,2017/6/30,1605.05,USD
68131652,2017/7/31,1610.94,USD
68131652,2017/8/31,1598.67,USD
68131652,2017/9/30,1612.15,USD
68131652,2017/10/31,1654.56,USD
68131652,2017/11/30,1636.87,USD
68131652,2017/12/31,1657.58,USD
68131652,2018/1/31,1636.74,USD
68131652,2018/2/28,1379.34,USD
68131652,2018/3/31,1177.39,USD
68131652,2018/4/30,1152.36,USD
68131652,2018/5/31,1104.79,USD
68131652,2018/6/30,1060.75,USD
68131652,2018/7/31,1027.35,USD
68131652,2018/8/31,1088.33,USD
68131652,2018/9/30,1169.88,USD
68131652,2018/10/31,1225.04,USD
68131652,2018/11/30,1343.01,USD
68131652,2018/12/31,1335.80,USD
68131652,2019/1/31,1485.24,USD
68131652,2019/2/28,1686.36,USD
68131652,2019/3/31,1899.87,USD
68131652,2019/4/30,1952.44,USD
68131652,2019/5/31,1826.03,USD
68131652,2019/6/30,1947.02,USD
68131652,2019/7/31,1779.77,USD
68131652,2019/8/31,1960.86,USD
68131652,2019/9/30,2066.34,USD
68131652,2019/10/31,2232.93,USD
68131652,2019/11/30,2355.72,USD
68131652,2019/12/31,2386.24,USD
68131652,2020/1/31,2449.24,USD
68131652,2020/2/29,2232.43,USD
68131652,2020/3/31,1996.39,USD
68131652,2020/4/30,2016.66,USD
68131652,2020/5/31,2079.92,USD
68131652,2020/6/30,2009.55,USD
68131652,2020/7/31,2000.85,USD
68131652,2020/8/31,2190.78,USD
68131652,2020/9/30,2446.23,USD
68131655,2010/10/31,485.23,USD
68131655,2010/11/30,478.45,USD
68131655,2010/12/31,498.53,USD
68131655,2011/1/31,497.24,USD
68131655,2011/2/28,513.68,USD
68131655,2011/3/31,482.54,USD
68131655,2011/4/30,498.13,USD
68131655,2011/5/31,480.98,USD
68131655,2011/6/30,480.45,USD
68131655,2011/10/31,970.54,USD
68131655,2011/11/30,423.71,USD
68131655,2011/12/31,354.40,USD
68131655,2012/1/31,343.52,USD
68131655,2012/2/29,340.66,USD
68131655,2012/3/31,339.06,USD
68131655,2012/4/30,316.20,USD
68131655,2012/5/31,269.08,USD
68131655,2012/6/30,275.64,USD
68131655,2012/7/31,242.44,USD
68131655,2012/8/31,234.24,USD
68131655,2012/9/30,141.78,USD
68131655,2012/10/31,137.53,USD
68131655,2012/11/30,140.38,USD
68131655,2012/12/31,143.56,USD
68131655,2013/1/31,156.23,USD
68131655,2013/2/28,148.69,USD
68131655,2013/3/31,146.30,USD
68131655,2013/4/30,172.03,USD
68131655,2013/5/31,168.97,USD
68131655,2013/6/30,154.47,USD
68131655,2013/7/31,159.09,USD
68131655,2013/8/31,150.56,USD
68131655,2013/9/30,163.40,USD
68131655,2013/10/31,172.63,USD
68131655,2013/11/30,153.38,USD
68131655,2013/12/31,148.11,USD
68131655,2014/1/31,141.11,USD
68131655,2014/2/28,152.15,USD
68131655,2014/3/31,150.24,USD
68131655,2014/4/30,140.08,USD
68131655,2014/5/31,141.17,USD
68131655,2014/6/30,163.79,USD
68131655,2014/7/31,179.25,USD
68131655,2014/8/31,163.64,USD
68131655,2014/9/30,153.03,USD
68131655,2014/10/31,142.93,USD
68131655,2014/11/30,157.53,USD
68131655,2014/12/31,170.36,USD
68131655,2015/1/31,159.29,USD
68131655,2015/2/28,146.30,USD
68131655,2015/3/31,144.08,USD
68131655,2015/4/30,151.10,USD
68131655,2015/5/31,165.09,USD
68131655,2015/6/30,159.71,USD
68131655,2015/7/31,161.66,USD
68131655,2015/8/31,148.53,USD
68131655,2015/9/30,128.81,USD
68131655,2015/10/31,137.74,USD
68131655,2015/11/30,137.28,USD
68131655,2015/12/31,143.39,USD
68131655,2016/1/31,123.70,USD
68131655,2016/2/29,88.51,USD
68131655,2016/3/31,90.75,USD
68131655,2016/4/30,87.54,USD
68131655,2016/5/31,85.72,USD
68131655,2016/6/30,73.97,USD
68131655,2016/7/31,76.50,USD
68131655,2016/8/31,72.27,USD
68131655,2016/9/30,72.76,USD
68131655,2016/10/31,74.00,USD
68131655,2016/11/30,71.95,USD
68131655,2016/12/31,77.53,USD
68131655,2017/1/31,78.98,USD
68131655,2017/2/28,75.88,USD
68131655,2017/3/31,69.46,USD
68131655,2017/4/30,70.93,USD
68131655,2017/5/31,72.67,USD
68131655,2017/6/30,74.95,USD
68131655,2017/7/31,84.10,USD
68131655,2017/8/31,85.22,USD
68131655,2017/9/30,100.85,USD
68131655,2017/10/31,115.24,USD
68131655,2017/11/30,130.64,USD
68131655,2017/12/31,142.58,USD
68131655,2018/1/31,164.81,USD
68131655,2018/2/28,201.91,USD
68131655,2018/3/31,198.60,USD
68131655,2018/4/30,201.87,USD
68131655,2018/5/31,170.94,USD
68131655,2018/6/30,161.62,USD
68131655,2018/7/31,159.18,USD
68131655,2018/8/31,160.92,USD
68131655,2018/9/30,146.91,USD
68131655,2018/10/31,127.09,USD
68131655,2018/11/30,130.10,USD
68131655,2018/12/31,111.46,USD
68131655,2019/1/31,114.51,USD
68131655,2019/2/28,117.37,USD
68131655,2019/3/31,113.58,USD
68131655,2019/4/30,114.08,USD
68131655,2019/5/31,95.11,USD
68131655,2019/6/30,98.92,USD
68131655,2019/7/31,95.09,USD
68131655,2019/8/31,93.50,USD
68131655,2019/9/30,97.75,USD
68131655,2019/10/31,103.33,USD
68131655,2019/11/30,105.93,USD
68131655,2019/12/31,107.12,USD
68131655,2020/1/31,92.61,USD
68131655,2020/2/29,76.68,USD
68131655,2020/3/31,69.38,USD
68131655,2020/4/30,74.53,USD
68131655,2020/5/31,78.39,USD
68131655,2020/6/30,75.95,USD
68131655,2020/7/31,72.14,USD
68131655,2020/8/31,80.09,USD
68131655,2020/9/30,79.61,USD
68188914,2012/10/31,0.00,USD
68188914,2012/11/30,9.82,USD
68188914,2012/12/31,10.66,USD
68188914,2013/1/31,11.69,USD
68188914,2013/2/28,12.62,USD
68188914,2013/3/31,13.54,USD
68188914,2013/4/30,16.92,USD
68188914,2013/5/31,20.51,USD
68188914,2013/6/30,25.48,USD
68188914,2013/7/31,46.50,USD
68188914,2013/8/31,46.61,USD
68188914,2013/9/30,52.92,USD
68188914,2013/10/31,76.94,USD
68188914,2013/11/30,98.56,USD
68188914,2013/12/31,162.53,USD
68188914,2014/1/31,167.05,USD
68188914,2014/2/28,158.15,USD
68188914,2014/3/31,150.15,USD
68188914,2014/4/30,146.16,USD
68188914,2014/5/31,150.73,USD
68188914,2014/6/30,161.26,USD
68188914,2014/7/31,161.01,USD
68188914,2014/8/31,147.68,USD
68188914,2014/9/30,142.62,USD
68188914,2014/10/31,132.25,USD
68188914,2014/11/30,128.83,USD
68188914,2014/12/31,132.04,USD
68188914,2015/1/31,120.50,USD
68188914,2015/2/28,132.05,USD
68188914,2015/3/31,130.84,USD
68188914,2015/4/30,129.26,USD
68188914,2015/5/31,140.00,USD
68188914,2015/6/30,146.03,USD
68188914,2015/7/31,142.84,USD
68188914,2015/8/31,129.59,USD
68188914,2015/9/30,113.35,USD
68188914,2015/10/31,116.12,USD
68188914,2015/11/30,116.08,USD
68188914,2015/12/31,113.33,USD
68188914,2016/1/31,100.28,USD
68188914,2016/2/29,81.94,USD
68188914,2016/3/31,74.93,USD
68188914,2016/4/30,63.66,USD
68188914,2016/5/31,63.73,USD
68188914,2016/6/30,56.16,USD
68188914,2016/7/31,55.71,USD
68188914,2016/8/31,53.87,USD
68188914,2016/9/30,56.66,USD
68188914,2016/10/31,56.13,USD
68188914,2016/11/30,59.77,USD
68188914,2016/12/31,59.82,USD
68188914,2017/1/31,62.03,USD
68188914,2017/2/28,63.76,USD
68188914,2017/3/31,62.19,USD
68188914,2017/4/30,64.97,USD
68188914,2017/5/31,65.07,USD
68188914,2017/6/30,67.15,USD
68188914,2017/7/31,68.67,USD
68188914,2017/8/31,66.49,USD
68188914,2017/9/30,72.98,USD
68188914,2017/10/31,75.38,USD
68188914,2017/11/30,78.06,USD
68188914,2017/12/31,80.44,USD
68188914,2018/1/31,83.57,USD
68188914,2018/2/28,64.91,USD
68188914,2018/3/31,59.41,USD
68188914,2018/4/30,45.21,USD
68188914,2018/5/31,42.65,USD
68188914,2018/6/30,40.74,USD
68188914,2018/7/31,28.05,USD
68188914,2018/8/31,25.66,USD
68188914,2018/9/30,24.36,USD
68188914,2018/10/31,22.29,USD
68188914,2018/11/30,22.60,USD
68188914,2018/12/31,19.93,USD
68188914,2019/1/31,21.32,USD
68188914,2019/2/28,21.09,USD
68188914,2019/3/31,20.81,USD
68188914,2019/4/30,24.75,USD
68188914,2019/5/31,23.48,USD
68188914,2019/6/30,23.83,USD
68188914,2019/7/31,19.67,USD
68188914,2019/8/31,16.23,USD
68188914,2019/9/30,17.58,USD
68188914,2019/10/31,347.87,USD
68188914,2019/11/30,299.57,USD
68188914,2019/12/31,375.46,USD
68188914,2020/1/31,356.16,USD
68188914,2020/2/29,299.82,USD
68188914,2020/3/31,229.64,USD
68188914,2020/4/30,232.31,USD
68188914,2020/5/31,227.08,USD
68188914,2020/6/30,207.75,USD
68188914,2020/7/31,141.24,USD
68188914,2020/8/31,153.56,USD
68188914,2020/9/30,153.37,USD
68252978,2010/10/31,19.92,USD
68252978,2010/11/30,20.66,USD
68252978,2010/12/31,22.67,USD
68252978,2011/1/31,24.15,USD
68252978,2011/2/28,25.51,USD
68252978,2011/3/31,22.57,USD
68252978,2011/4/30,22.78,USD
68252978,2011/5/31,22.41,USD
68252978,2011/6/30,23.09,USD
68252978,2011/7/31,23.75,USD
68252978,2011/8/31,21.25,USD
68252978,2011/9/30,20.68,USD
68252978,2011/10/31,20.62,USD
68252978,2011/11/30,20.29,USD
68252978,2011/12/31,19.70,USD
68252978,2012/1/31,20.59,USD
68252978,2012/2/29,21.91,USD
68252978,2012/3/31,22.27,USD
68252978,2012/4/30,21.77,USD
68252978,2012/5/31,19.63,USD
68252978,2012/6/30,20.82,USD
68252978,2012/7/31,20.47,USD
68252978,2012/8/31,20.18,USD
68252978,2012/9/30,20.79,USD
68252978,2012/10/31,20.33,USD
68252978,2012/11/30,20.98,USD
68252978,2012/12/31,22.23,USD
68252978,2013/1/31,22.88,USD
68252978,2013/2/28,23.47,USD
68252978,2013/3/31,25.43,USD
68252978,2013/4/30,37.31,USD
68252978,2013/5/31,34.38,USD
68252978,2013/6/30,35.93,USD
68252978,2013/7/31,37.13,USD
68252978,2013/8/31,36.04,USD
68252978,2013/9/30,40.10,USD
68252978,2013/10/31,40.32,USD
68252978,2013/11/30,42.46,USD
68252978,2013/12/31,66.55,USD
68252978,2014/1/31,65.73,USD
68252978,2014/2/28,79.99,USD
68252978,2014/3/31,80.23,USD
68252978,2014/4/30,89.58,USD
68252978,2014/5/31,94.27,USD
68252978,2014/6/30,120.57,USD
68252978,2014/7/31,130.50,USD
68252978,2014/8/31,130.18,USD
68252978,2014/9/30,132.00,USD
68252978,2014/10/31,168.00,USD
68252978,2014/11/30,176.09,USD
68252978,2014/12/31,158.88,USD
68252978,2015/1/31,129.29,USD
68252978,2015/2/28,129.61,USD
68252978,2015/3/31,138.84,USD
68252978,2015/4/30,150.10,USD
68252978,2015/5/31,157.39,USD
68252978,2015/6/30,161.00,USD
68252978,2015/7/31,166.62,USD
68252978,2015/8/31,153.17,USD
68252978,2015/9/30,133.79,USD
68252978,2015/10/31,146.72,USD
68252978,2015/11/30,154.79,USD
68252978,2015/12/31,156.35,USD
68252978,2016/1/31,161.42,USD
68252978,2016/2/29,150.28,USD
68252978,2016/3/31,161.51,USD
68252978,2016/4/30,171.52,USD
68252978,2016/5/31,169.34,USD
68252978,2016/6/30,153.98,USD
68252978,2016/7/31,160.23,USD
68252978,2016/8/31,162.30,USD
68252978,2016/9/30,166.96,USD
68252978,2016/10/31,171.92,USD
68252978,2016/11/30,176.87,USD
68252978,2016/12/31,172.44,USD
68252978,2017/1/31,165.18,USD
68252978,2017/2/28,161.00,USD
68252978,2017/3/31,140.23,USD
68252978,2017/4/30,150.57,USD
68252978,2017/5/31,160.75,USD
68252978,2017/6/30,155.53,USD
68252978,2017/7/31,172.67,USD
68252978,2017/8/31,172.37,USD
68252978,2017/9/30,189.25,USD
68252978,2017/10/31,215.15,USD
68252978,2017/11/30,211.70,USD
68252978,2017/12/31,171.62,USD
68252978,2018/1/31,183.50,USD
68252978,2018/2/28,172.29,USD
68252978,2018/3/31,171.31,USD
68252978,2018/4/30,167.08,USD
68252978,2018/5/31,149.75,USD
68252978,2018/6/30,147.56,USD
68252978,2018/7/31,146.77,USD
68252978,2018/8/31,146.58,USD
68252978,2018/9/30,150.95,USD
68252978,2018/10/31,135.79,USD
68252978,2018/11/30,136.43,USD
68252978,2018/12/31,125.45,USD
68252978,2019/1/31,133.62,USD
68252978,2019/2/28,134.84,USD
68252978,2019/3/31,139.27,USD
68252978,2019/4/30,146.52,USD
68252978,2019/5/31,134.36,USD
68252978,2019/6/30,136.24,USD
68252978,2019/7/31,137.43,USD
68252978,2019/8/31,154.45,USD
68252978,2019/9/30,160.45,USD
68252978,2019/10/31,168.00,USD
68252978,2019/11/30,166.99,USD
68252978,2019/12/31,171.17,USD
68252978,2020/1/31,171.36,USD
68252978,2020/2/29,153.20,USD
68252978,2020/3/31,131.08,USD
68252978,2020/4/30,573.82,USD
68252978,2020/5/31,662.20,USD
68252978,2020/6/30,632.41,USD
68252978,2020/7/31,488.63,USD
68252978,2020/8/31,480.61,USD
68252978,2020/9/30,515.91,USD
68260590,2010/10/31,15.66,USD
68260590,2010/11/30,15.94,USD
68260590,2010/12/31,17.72,USD
68260590,2011/1/31,20.74,USD
68260590,2011/2/28,25.74,USD
68260590,2011/3/31,23.44,USD
68260590,2011/4/30,23.35,USD
68260590,2011/5/31,20.79,USD
68260590,2011/6/30,21.14,USD
68260590,2011/7/31,12.61,USD
68260590,2011/8/31,12.14,USD
68260590,2011/9/30,11.38,USD
68260590,2011/10/31,8.84,USD
68260590,2011/11/30,8.93,USD
68260590,2011/12/31,7.50,USD
68260590,2012/1/31,6.42,USD
68260590,2012/2/29,5.97,USD
68260590,2012/3/31,5.56,USD
68260590,2012/4/30,7.53,USD
68260590,2012/5/31,7.31,USD
68260590,2012/6/30,7.81,USD
68260590,2012/7/31,7.77,USD
68260590,2012/8/31,6.13,USD
68260590,2012/9/30,6.34,USD
68260590,2012/10/31,5.80,USD
68260590,2012/11/30,5.73,USD
68260590,2012/12/31,7.21,USD
68260590,2013/1/31,5.96,USD
68260590,2013/2/28,6.16,USD
68260590,2013/3/31,7.08,USD
68260590,2013/4/30,11.43,USD
68260590,2013/5/31,10.44,USD
68260590,2013/6/30,26.24,USD
68260590,2013/7/31,39.75,USD
68260590,2013/8/31,38.57,USD
68260590,2013/9/30,43.84,USD
68260590,2013/10/31,43.37,USD
68260590,2013/11/30,43.05,USD
68260590,2013/12/31,51.88,USD
68260590,2014/1/31,50.18,USD
68260590,2014/2/28,49.13,USD
68260590,2014/3/31,47.76,USD
68260590,2014/4/30,46.48,USD
68260590,2014/5/31,49.49,USD
68260590,2014/6/30,38.95,USD
68260590,2014/7/31,37.24,USD
68260590,2014/8/31,37.04,USD
68260590,2014/9/30,35.42,USD
68260590,2014/10/31,33.86,USD
68260590,2014/11/30,34.08,USD
68260590,2014/12/31,33.54,USD
68260590,2015/1/31,17.58,USD
68260590,2015/2/28,58.24,USD
68260590,2015/3/31,72.41,USD
68260590,2015/4/30,73.32,USD
68260590,2015/5/31,75.01,USD
68260590,2015/6/30,79.51,USD
68260590,2015/7/31,79.67,USD
68260590,2015/8/31,93.37,USD
68260590,2015/9/30,89.66,USD
68260590,2015/10/31,104.09,USD
68260590,2015/11/30,106.17,USD
68260590,2015/12/31,104.33,USD
68260590,2016/1/31,103.08,USD
68260590,2016/2/29,109.59,USD
68260590,2016/3/31,118.29,USD
68260590,2016/4/30,114.12,USD
68260590,2016/5/31,118.80,USD
68260590,2016/6/30,118.40,USD
68260590,2016/7/31,109.50,USD
68260590,2016/8/31,102.15,USD
68260590,2016/9/30,109.10,USD
68260590,2016/10/31,124.51,USD
68260590,2016/11/30,117.60,USD
68260590,2016/12/31,83.99,USD
68260590,2017/1/31,82.83,USD
68260590,2017/2/28,84.25,USD
68260590,2017/3/31,75.97,USD
68260590,2017/4/30,72.59,USD
68260590,2017/5/31,73.50,USD
68260590,2017/6/30,74.20,USD
68260590,2017/7/31,96.55,USD
68260590,2017/8/31,106.56,USD
68260590,2017/9/30,112.60,USD
68260590,2017/10/31,125.64,USD
68260590,2017/11/30,130.71,USD
68260590,2017/12/31,134.13,USD
68260590,2018/1/31,283.76,USD
68260590,2018/2/28,510.80,USD
68260590,2018/3/31,563.89,USD
68260590,2018/4/30,597.58,USD
68260590,2018/5/31,624.24,USD
68260590,2018/6/30,624.54,USD
68260590,2018/7/31,602.90,USD
68260590,2018/8/31,609.59,USD
68260590,2018/9/30,629.85,USD
68260590,2018/10/31,525.01,USD
68260590,2018/11/30,529.45,USD
68260590,2018/12/31,519.96,USD
68260590,2019/1/31,547.86,USD
68260590,2019/2/28,655.54,USD
68260590,2019/3/31,670.59,USD
68260590,2019/4/30,712.66,USD
68260590,2019/5/31,680.58,USD
68260590,2019/6/30,707.59,USD
68260590,2019/7/31,728.24,USD
68260590,2019/8/31,723.37,USD
68260590,2019/9/30,764.99,USD
68260590,2019/10/31,769.57,USD
68260590,2019/11/30,833.98,USD
68260590,2019/12/31,826.53,USD
68260590,2020/1/31,774.56,USD
68260590,2020/2/29,718.45,USD
68260590,2020/3/31,672.82,USD
68260590,2020/4/30,704.68,USD
68260590,2020/5/31,767.64,USD
68260590,2020/6/30,761.14,USD
68260590,2020/7/31,776.90,USD
68260590,2020/8/31,816.44,USD
68260590,2020/9/30,872.74,USD
68276269,2014/9/30,1.45,USD
68276269,2014/12/31,3.64,USD
68276269,2015/3/31,3.80,USD
68276269,2015/6/30,4.30,USD
68276269,2015/9/30,4.21,USD
68276269,2015/12/31,4.21,USD
68276269,2016/3/31,3.97,USD
68276269,2016/6/30,3.88,USD
68276269,2016/9/30,4.00,USD
68276269,2016/12/31,3.94,USD
68276269,2017/3/31,4.17,USD
68276269,2017/6/30,4.22,USD
68276269,2017/9/30,4.21,USD
68276269,2017/12/31,4.42,USD
68276269,2018/3/31,2.19,USD
68276269,2018/6/30,2.24,USD
68276269,2018/7/31,7.25,USD
68276269,2018/8/31,2.32,USD
68276269,2018/9/30,2.29,USD
68276269,2018/10/31,2.25,USD
68276269,2018/11/30,2.25,USD
68276269,2018/12/31,2.12,USD
68276269,2019/1/31,2.17,USD
68276269,2019/2/28,2.19,USD
68276269,2019/3/31,2.25,USD
68276269,2019/4/30,2.62,USD
68276269,2019/5/31,2.48,USD
68276269,2019/6/30,2.57,USD
68276269,2019/7/31,2.45,USD
68276269,2019/8/31,2.42,USD
68276269,2019/9/30,2.57,USD
68276269,2019/10/31,3.27,USD
68276269,2019/11/30,3.49,USD
68276269,2019/12/31,4.16,USD
68276269,2020/1/31,4.98,USD
68276269,2020/2/29,4.48,USD
68276269,2020/3/31,4.22,USD
68276269,2020/4/30,4.53,USD
68276269,2020/5/31,5.27,USD
68276269,2020/6/30,5.77,USD
68276269,2020/7/31,6.17,USD
68276269,2020/8/31,7.12,USD
68276269,2020/9/30,8.02,USD
68339000,2015/7/31,51.81,USD
68339000,2015/8/31,47.87,USD
68339000,2015/9/30,269.03,USD
68339000,2015/10/31,304.45,USD
68339000,2015/11/30,303.45,USD
68339000,2015/12/31,296.34,USD
68339000,2016/1/31,270.13,USD
68339000,2016/2/29,306.42,USD
68339000,2016/3/31,324.64,USD
68339000,2016/4/30,338.48,USD
68339000,2016/5/31,347.26,USD
68339000,2016/6/30,339.15,USD
68339000,2016/7/31,364.58,USD
68339000,2016/8/31,374.04,USD
68339000,2016/9/30,343.38,USD
68339000,2016/10/31,345.68,USD
68339000,2016/11/30,339.57,USD
68339000,2016/12/31,346.75,USD
68339000,2017/1/31,369.67,USD
68339000,2017/2/28,374.18,USD
68339000,2017/3/31,382.93,USD
68339000,2017/4/30,390.54,USD
68339000,2017/5/31,418.42,USD
68339000,2017/6/30,546.70,USD
68339000,2017/7/31,709.13,USD
68339000,2017/8/31,756.15,USD
68339000,2017/9/30,791.68,USD
68339000,2017/10/31,864.57,USD
68339000,2017/11/30,864.35,USD
68339000,2017/12/31,883.13,USD
68339000,2018/1/31,1019.73,USD
68339000,2018/2/28,1024.73,USD
68339000,2018/3/31,1012.60,USD
68339000,2018/4/30,1041.21,USD
68339000,2018/5/31,1058.84,USD
68339000,2018/6/30,999.09,USD
68339000,2018/7/31,1046.69,USD
68339000,2018/8/31,1059.91,USD
68339000,2018/9/30,1118.97,USD
68339000,2018/10/31,1061.42,USD
68339000,2018/11/30,1074.59,USD
68339000,2018/12/31,981.46,USD
68339000,2019/1/31,1102.44,USD
68339000,2019/2/28,1141.19,USD
68339000,2019/3/31,1184.01,USD
68339000,2019/4/30,1226.85,USD
68339000,2019/5/31,1158.71,USD
68339000,2019/6/30,1229.27,USD
68339000,2019/7/31,1196.19,USD
68339000,2019/8/31,1103.57,USD
68339000,2019/9/30,1133.40,USD
68339000,2019/10/31,1212.11,USD
68339000,2019/11/30,1234.76,USD
68339000,2019/12/31,1277.42,USD
68339000,2020/1/31,1286.96,USD
68339000,2020/2/29,1174.55,USD
68339000,2020/3/31,1055.27,USD
68339000,2020/4/30,1165.67,USD
68339000,2020/5/31,1242.29,USD
68339000,2020/6/30,1202.39,USD
68339000,2020/7/31,1220.81,USD
68339000,2020/8/31,1288.39,USD
68339000,2020/9/30,1499.87,USD
68354570,2016/2/29,0.01,USD
68354570,2016/3/31,0.01,USD
68354570,2016/4/30,0.01,USD
